id,length
NME1,9480.0
NME1-NME2,18155.0
NME2,8737.0
NME3,1416.0
NME4,13643.0
NME5,24275.0
NME6,11398.0
NME7,235418.0
NME8,51801.0
NME9,69918.0
NMI,19442.0
NMNAT1,42074.0
NMNAT2,170144.0
NMNAT3,119309.0
NMRAL1,34080.0
NMRK1,27734.0
NMRK2,10088.0
NMS,12799.0
NMT1,151025.0
NMT2,66136.0
NMU,41519.0
NMUR1,7259.0
NMUR2,41827.0
NNAT,2485.0
NNMT,56565.0
NNT,104746.0
NOA1,14748.0
NOB1,13072.0
NOBOX,13333.0
NOC2L,17188.0
NOC3L,29757.0
NOC4L,8049.0
NOCT,30168.0
NOD1,54263.0
NOD2,40132.0
NODAL,16016.0
NOG,1913.0
NOL10,128121.0
NOL11,26720.0
NOL12,11804.0
NOL3,6036.0
NOL4,373853.0
NOL4L,142275.0
NOL6,12578.0
NOL7,18578.0
NOL8,28279.0
NOL9,33190.0
NOLC1,11701.0
NOM1,23465.0
NOMO1,62437.0
NOMO2,144887.0
NOMO3,68301.0
NONO,47253.0
NOP10,4022.0
NOP14,25474.0
NOP16,4995.0
NOP2,11829.0
NOP53,11539.0
NOP56,5802.0
NOP58,37942.0
NOP9,9275.0
NOPCHAP1,87882.0
NOS1,244029.0
NOS1AP,300785.0
NOS2,43993.0
NOS3,24637.0
NOSIP,37460.0
NOSTRIN,80249.0
NOTCH1,51616.0
NOTCH2,189227.0
NOTCH2NLA,83145.0
NOTCH2NLB,82416.0
NOTCH2NLC,81213.0
NOTCH2NLR,70940.0
NOTCH3,41959.0
NOTCH4,29228.0
NOTO,9940.0
NOTUM,10822.0
NOVA1,154944.0
NOVA2,40311.0
NOX1,31141.0
NOX3,60472.0
NOX4,173835.0
NOX5,48068.0
NOXA1,11102.0
NOXO1,5725.0
NOXRED1,29503.0
NPAP1,7619.0
NPAS1,27769.0
NPAS2,176739.0
NPAS3,886468.0
NPAS4,5673.0
NPAT,67359.0
NPB,2161.0
NPBWR1,4553.0
NPBWR2,1352.0
NPC1,80786.0
NPC1L1,28796.0
NPC2,17986.0
NPDC1,7237.0
NPEPL1,30108.0
NPEPPS,101724.0
NPFF,808.0
NPFFR1,36676.0
NPFFR2,116410.0
NPHP1,82756.0
NPHP3,41824.0
NPHP4,130652.0
NPHS1,43916.0
NPHS2,25459.0
NPIPA1,29259.0
NPIPA2,22930.0
NPIPA3,22932.0
NPIPA5,17420.0
NPIPA7,22766.0
NPIPA8,18818.0
NPIPB11,25402.0
NPIPB12,25062.0
NPIPB13,32376.0
NPIPB15,15810.0
NPIPB2,49385.0
NPIPB3,46331.0
NPIPB4,46265.0
NPIPB5,57420.0
NPIPB6,20992.0
NPIPB7,16015.0
NPIPB8,21091.0
NPIPB9,21078.0
NPL,41725.0
NPLOC4,91579.0
NPM1,24725.0
NPM2,12773.0
NPM3,2129.0
NPNT,109253.0
NPPA,2637.0
NPPB,1513.0
NPPC,4588.0
NPR1,16146.0
NPR2,18730.0
NPR3,102655.0
NPRL2,3497.0
NPRL3,55512.0
NPS,4232.0
NPSR1,220115.0
NPTN,74132.0
NPTX1,11010.0
NPTX2,12585.0
NPTXR,25577.0
NPVF,3917.0
NPW,10830.0
NPY,7675.0
NPY1R,20891.0
NPY2R,8443.0
NPY4R,8064.0
NPY4R2,7075.0
NPY5R,8895.0
NQO1,19673.0
NQO2,34123.0
NR0B1,5185.0
NR0B2,2487.0
NR1D1,7797.0
NR1D2,35352.0
NR1H2,53765.0
NR1H3,20771.0
NR1H4,90707.0
NR1I2,38004.0
NR1I3,8597.0
NR2C1,53400.0
NR2C2,106057.0
NR2C2AP,2321.0
NR2E1,22784.0
NR2E3,25622.0
NR2F1,11390.0
NR2F2,14467.0
NR2F6,14037.0
NR3C1,157582.0
NR3C2,366788.0
NR4A1,36678.0
NR4A2,17917.0
NR4A3,45037.0
NR5A1,26214.0
NR5A2,149824.0
NR6A1,254037.0
NRAP,75408.0
NRARP,2641.0
NRAS,12303.0
NRBF2,21785.0
NRBP1,14471.0
MRPS36,27939.0
MYLPF,27939.0
N6AMT1,27939.0
NAT8L,27939.0
NCL,27939.0
ND1,27939.0
ND2,27939.0
ND3,27939.0
ND4,27939.0
ND4L,27939.0
ND5,27939.0
ND6,27939.0
NDUFA4,27939.0
NDUFA4L2,27939.0
NEPRO,27939.0
NRBP2,7391.0
NRCAM,309095.0
NRDC,91289.0
NRDE2,64122.0
NREP,334844.0
NRF1,145384.0
NRG1,1216445.0
NRG2,196521.0
NRG3,1111986.0
NRG4,123827.0
NRGN,7272.0
NRIP1,104702.0
NRIP2,10197.0
NRIP3,39607.0
NRK,136218.0
NRL,36349.0
NRM,3374.0
NRN1,10690.0
NRN1L,3971.0
NRP1,158771.0
NRP2,116144.0
NRROS,22311.0
NRSN1,28747.0
NRSN2,12956.0
NRTN,23269.0
NRXN1,1307073.0
NRXN2,117024.0
NRXN3,1697919.0
NSA2,13123.0
NSD1,168427.0
NSD2,111649.0
NSD3,112576.0
NSDHL,38763.0
NSF,167011.0
NSFL1C,31681.0
NSG1,70919.0
NSG2,197796.0
NSL1,65631.0
NSMAF,76456.0
NSMCE1,43796.0
NSMCE2,276057.0
NSMCE3,4834.0
NSMCE4A,21924.0
NSMF,12007.0
NSRP1,70955.0
NSUN2,34068.0
NSUN3,68853.0
NSUN4,28500.0
NSUN5,6352.0
NSUN6,113725.0
NSUN7,61409.0
NT5C,1552.0
NT5C1A,22100.0
NT5C1B,26702.0
NT5C1B-RDH14,34020.0
NT5C2,190465.0
NT5C3A,48712.0
NT5C3B,11204.0
NT5DC1,148661.0
NT5DC2,10685.0
NT5DC3,70808.0
NT5DC4,21860.0
NT5E,46208.0
NT5M,44333.0
NTAN1,18226.0
NTAQ1,53306.0
NTF3,89429.0
NTF4,4011.0
NTHL1,8053.0
NTM,966345.0
NTMT1,30041.0
NTMT2,22908.0
NTN1,222791.0
NTN3,2849.0
NTN4,133383.0
NTN5,11675.0
NTNG1,344917.0
NTNG2,83509.0
NTPCR,33319.0
NTRK1,66215.0
NTRK2,427377.0
NTRK3,397243.0
NTS,8831.0
NTSR1,53936.0
NTSR2,12018.0
NUAK1,75610.0
NUAK2,19683.0
NUB1,36754.0
NUBP1,25568.0
NUBP2,6258.0
NUBPL,371271.0
NUCB1,23424.0
NUCB2,141909.0
NUCKS1,37449.0
NUDC,46648.0
NUDCD1,93211.0
NUDCD2,13879.0
NUDCD3,111572.0
NUDT1,9622.0
NUDT10,5295.0
NUDT11,6582.0
NUDT12,13952.0
NUDT13,21454.0
NUDT14,8387.0
NUDT15,16503.0
NUDT16,7160.0
NUDT16L1,2300.0
NUDT17,3352.0
NUDT18,3672.0
NUDT19,21972.0
NUDT2,14208.0
NUDT21,23067.0
NUDT22,4746.0
NUDT3,112999.0
NUDT4,30264.0
NUDT4B,3642.0
NUDT5,30800.0
NUDT6,34272.0
NUDT7,19776.0
NUDT8,2001.0
NUDT9,36883.0
NUF2,89191.0
NUFIP1,50223.0
NUFIP2,38310.0
NUGGC,61973.0
NUMA1,77834.0
NUMB,192022.0
NUMBL,25068.0
NUP107,58859.0
NUP133,68098.0
NUP153,92229.0
NUP155,83004.0
NUP160,70471.0
NUP188,60153.0
NUP205,91032.0
NUP210,104092.0
NUP210L,162427.0
NUP214,109800.0
NUP35,45602.0
NUP37,47018.0
NUP42,19171.0
NUP43,25972.0
NUP50,24093.0
NUP54,40948.0
NUP58,63867.0
NUP62,23101.0
NUP62CL,83079.0
NUP85,30100.0
NUP88,60497.0
NUP93,120192.0
NUP98,126710.0
NUPR1,6331.0
NUPR2,1737.0
NUS1,35259.0
NUSAP1,60261.0
NUTF2,25703.0
NUTM1,14423.0
NUTM2A,11461.0
NUTM2B,11455.0
NUTM2D,12976.0
NUTM2E,24140.0
NUTM2F,10447.0
NUTM2G,11944.0
NVL,102856.0
NWD1,98117.0
NWD2,204721.0
NXF1,14180.0
NXF2,79556.0
NXF2B,79614.0
NXF3,17334.0
NXN,180467.0
NXNL1,5502.0
NXNL2,50242.0
NXPE1,41047.0
NXPE2,28543.0
NXPE3,64844.0
NXPE4,27692.0
NXPH1,319353.0
NXPH2,111234.0
NXPH3,7957.0
NXPH4,9656.0
NXT1,4005.0
NXT2,8918.0
NYAP1,11198.0
NYAP2,330178.0
NYNRIN,20302.0
NYX,30328.0
OAF,19303.0
OARD1,64161.0
OAS1,27364.0
OAS2,33329.0
OAS3,38410.0
OASL,21484.0
OAT,22463.0
OAZ1,3984.0
OAZ2,15709.0
OAZ3,8436.0
OBI1,44884.0
OBP2A,4466.0
OBP2B,3974.0
OBSCN,170833.0
OBSL1,21133.0
OC90,35167.0
OCA2,344791.0
OCEL1,3022.0
OCIAD1,57202.0
OCIAD2,21919.0
OCLN,65921.0
OCM,6537.0
OCM2,6483.0
OCRL,52713.0
OCSTAMP,9709.0
ODAD1,25617.0
ODAD2,224347.0
ODAD3,15179.0
ODAD4,35887.0
ODAM,10029.0
ODAPH,9824.0
ODC1,10149.0
ODF1,9430.0
ODF2,46107.0
ODF2L,49519.0
ODF3,27939.0
ODF3B,27939.0
ODF3L1,27939.0
ODF3L2,27939.0
ODF4,6209.0
ODR4,45874.0
OFD1,43281.0
OGA,34178.0
OGDH,102522.0
OGDHL,27752.0
OGFOD1,27597.0
OGFOD2,5464.0
OGFOD3,29428.0
OGFR,9823.0
OGFRL1,20249.0
OGG1,38276.0
OGN,23467.0
OGT,42810.0
OIP5,23328.0
OIT3,39464.0
OLA1,176162.0
OLAH,41627.0
OLFM1,45759.0
OLFM2,82841.0
OLFM3,194461.0
OLFM4,23245.0
OLFML1,27536.0
OLFML2A,37764.0
OLFML2B,40678.0
OLFML3,56549.0
OLIG1,2273.0
OLIG2,3870.0
OLIG3,2196.0
OLR1,13838.0
OMA1,131455.0
OMD,12092.0
OMG,25527.0
OMP,492.0
ONECUT1,36026.0
ONECUT2,55925.0
ONECUT3,27483.0
OOEP,26579.0
OOSP1,19049.0
OOSP2,7636.0
OOSP3,17702.0
OOSP4A,6311.0
OOSP4B,53076.0
OPA1,104668.0
OPA3,74446.0
OPALIN,16150.0
OPCML,1117525.0
OPHN1,484772.0
OPLAH,12827.0
OPN1LW,14790.0
OPN1MW,14266.0
OPN1MW2,13531.0
OPN1MW3,13509.0
OPN1SW,3310.0
OPN3,87275.0
OPN4,11943.0
OPN5,50799.0
OPRD1,59098.0
OPRK1,25914.0
OPRL1,20683.0
OPRM1,236372.0
OPRPN,12265.0
OPTC,14829.0
OPTN,40872.0
OR10A2,11661.0
OR10A3,4538.0
OR10A4,995.0
OR10A5,954.0
OR10A6,6677.0
OR10A7,951.0
OR10AD1,954.0
OR10AG1,4191.0
OR10C1,1672.0
OR10D3,5436.0
OR10G2,1105.0
OR10G3,11557.0
OR10G4,5736.0
OR10G6,999.0
OR10G7,5313.0
OR10G8,3837.0
OR10G9,936.0
OR10H1,11116.0
OR10H2,1029.0
OR10H3,4359.0
OR10H4,6052.0
OR10H5,12697.0
OR10J1,5234.0
OR10J5,930.0
OR10K1,9284.0
OR10K2,8028.0
OR10P1,942.0
OR10Q1,1037.0
OR10R2,8717.0
OR10S1,1121.0
OR10T2,945.0
OR10V1,930.0
OR10W1,1469.0
OR10X1,981.0
OR10Z1,7247.0
OR11A1,31563.0
OR11G2,10180.0
OR11H1,948.0
OR11H12,981.0
OR11H2,948.0
OR11H4,5064.0
OR11H6,993.0
OR11L1,969.0
OR12D2,1069.0
OR12D3,76515.0
OR13A1,13311.0
OR13C2,957.0
OR13C3,1108.0
OR13C4,957.0
OR13C5,957.0
OR13C8,963.0
OR13C9,957.0
OR13D1,945.0
OR13F1,960.0
OR13G1,8928.0
OR13H1,927.0
OR13J1,939.0
OR14A16,9460.0
OR14A2,25185.0
OR14C36,939.0
OR14I1,24629.0
OR14J1,966.0
OR14K1,945.0
OR14L1P,27939.0
OR1A1,11358.0
OR1A2,930.0
OR1B1,29503.0
OR1C1,5711.0
OR1D2,15939.0
OR1D5,939.0
OR1E1,1307.0
OR1E2,972.0
OR1F1,36576.0
OR1G1,942.0
OR1I1,10760.0
OR1J1,969.0
OR1J2,942.0
OR1J4,942.0
OR1K1,951.0
OR1L1,1083.0
OR1L3,975.0
OR1L4,936.0
OR1L6,8481.0
OR1L8,16268.0
OR1M1,8609.0
OR1N1,936.0
OR1N2,1103.0
OR1Q1,945.0
OR1R1P,27939.0
OR1S1,3365.0
OR1S2,939.0
OR2A1,10319.0
OR2A12,12676.0
OR2A14,8013.0
OR2A2,957.0
OR2A25,6060.0
OR2A4,1758.0
OR2A42,11362.0
OR2A5,9898.0
OR2A7,7130.0
OR2AE1,972.0
OR2AG1,8539.0
OR2AG2,6351.0
OR2AJ1,10451.0
OR2AK2,1154.0
OR2AP1,3145.0
OR2AT4,15124.0
OR2B11,8988.0
OR2B2,1212.0
OR2B3,1106.0
OR2B6,942.0
OR2B8P,27939.0
OR2C1,1418.0
OR2C3,11764.0
OR2D2,927.0
OR2D3,993.0
OR2F1,42469.0
OR2F2,954.0
OR2G2,954.0
OR2G3,930.0
OR2G6,19265.0
OR2H1,7149.0
OR2H2,1584.0
OR2I1P,27939.0
OR2J1,939.0
OR2J2,1272.0
OR2J3,936.0
OR2K2,2996.0
OR2L13,5980.0
OR2L2,12236.0
OR2L3,16572.0
OR2L5,10617.0
OR2L8,939.0
OR2M2,6247.0
OR2M3,15661.0
OR2M4,13263.0
OR2M5,939.0
OR2M7,939.0
OR2S2,1047.0
OR2T1,4973.0
OR2T10,7214.0
OR2T11,11535.0
OR2T12,13286.0
OR2T2,10214.0
OR2T27,5691.0
OR2T29,5861.0
OR2T3,957.0
OR2T33,8060.0
OR2T34,957.0
OR2T35,8923.0
OR2T4,963.0
OR2T5,2525.0
OR2T6,16066.0
OR2T7,7958.0
OR2T8,2901.0
OR2V1,8048.0
OR2V2,11700.0
OR2W1,1028.0
OR2W3,945.0
OR2Y1,936.0
OR2Z1,10527.0
OR3A1,7344.0
OR3A2,110152.0
OR3A3,12701.0
OR4A15,945.0
OR4A16,987.0
OR4A47,930.0
OR4A5,1071.0
OR4B1,930.0
OR4C11,5286.0
OR4C12,1063.0
OR4C13,1029.0
OR4C15,1113.0
OR4C16,933.0
OR4C3,1036.0
OR4C46,930.0
OR4C5,981.0
OR4C6,3995.0
OR4D1,11202.0
OR4D10,6047.0
OR4D11,936.0
OR4D2,4430.0
OR4D5,957.0
OR4D6,945.0
OR4D9,9336.0
OR4E1,5933.0
OR4E2,13808.0
OR4F15,7996.0
OR4F16,939.0
OR4F17,9999.0
OR4F21,939.0
OR4F29,939.0
OR4F3,995.0
OR4F5,6167.0
OR4F6,3379.0
OR4K1,5841.0
OR4K13,6640.0
OR4K14,5165.0
OR4K15,975.0
OR4K17,11461.0
OR4K2,8791.0
OR4K5,972.0
OR4L1,939.0
OR4M1,10193.0
OR4M2,12981.0
OR4M2B,1084.0
OR4N2,111239.0
OR4N4,1341.0
OR4N4C,1125.0
OR4N5,6652.0
OR4P4,5197.0
OR4Q3,5899.0
OR4S1,930.0
OR4S2,4528.0
OR4X1,918.0
OR4X2,912.0
OR51A2,942.0
OR51A4,4775.0
OR51A7,5680.0
OR51B2,939.0
OR51B4,933.0
OR51B5,202209.0
OR51B6,939.0
OR51C1P,27939.0
OR51D1,5584.0
OR51E1,12069.0
OR51E2,17684.0
OR51F1,960.0
OR51F2,1136.0
OR51G1,966.0
OR51G2,6763.0
OR51I1,945.0
OR51I2,7196.0
OR51J1,951.0
OR51L1,10686.0
OR51M1,9452.0
OR51Q1,1096.0
OR51S1,972.0
OR51T1,1065.0
OR51V1,948.0
OR52A1,7934.0
OR52A5,9581.0
OR52B2,972.0
OR52B4,1124.0
OR52B6,1008.0
OR52D1,1065.0
OR52E2,978.0
OR52E4,6451.0
OR52E5,9523.0
OR52E6,1025.0
OR52E8,942.0
OR52H1,4052.0
OR52I1,975.0
OR52I2,11598.0
OR52J3,936.0
OR52K1,10852.0
OR52K2,1067.0
OR52L1,1094.0
OR52M1,954.0
OR52N1,4795.0
OR52N2,12582.0
OR52N4,1716.0
OR52N5,7191.0
OR52R1,948.0
OR52W1,963.0
OR56A1,15003.0
OR56A3,12597.0
OR56A4,7502.0
OR56A5,942.0
OR56B1,2076.0
OR56B2P,27939.0
OR56B4,1152.0
OR5A1,14912.0
OR5A2,9445.0
OR5AC2,930.0
OR5AK2,930.0
OR5AN1,12820.0
OR5AP2,951.0
OR5AR1,933.0
OR5AS1,10538.0
OR5AU1,10691.0
OR5B12,3243.0
OR5B17,946.0
OR5B2,6884.0
OR5B21,1299.0
OR5B3,4411.0
OR5BS1P,27939.0
OR5C1,963.0
OR5D13,945.0
OR5D14,945.0
OR5D16,987.0
OR5D18,942.0
OR5D3P,27939.0
OR5F1,945.0
OR5H1,7828.0
OR5H14,9136.0
OR5H15,3079.0
OR5H2,1566.0
OR5H6,2105.0
OR5I1,945.0
OR5J2,939.0
OR5K1,9724.0
OR5K2,951.0
OR5K3,966.0
OR5K4,966.0
OR5L1,1110.0
OR5L2,936.0
OR5M1,5639.0
OR5M10,948.0
OR5M11,918.0
OR5M3,4079.0
OR5M8,936.0
OR5M9,933.0
OR5P2,969.0
OR5P3,6023.0
OR5T1,2666.0
OR5T2,2974.0
OR5T3,969.0
OR5V1,9358.0
OR5W2,933.0
OR6A2,7954.0
OR6B1,8474.0
OR6B2,939.0
OR6B3,9237.0
OR6C1,8022.0
OR6C2,9279.0
OR6C3,2645.0
OR6C4,6231.0
OR6C6,2582.0
OR6C65,939.0
OR6C68,939.0
OR6C70,939.0
OR6C74,12017.0
OR6C75,6305.0
OR6C76,939.0
OR6F1,5211.0
OR6J1,13424.0
OR6K2,975.0
OR6K3,4394.0
OR6K6,1172.0
OR6M1,942.0
OR6N1,24382.0
OR6N2,6983.0
OR6P1,9975.0
OR6Q1,954.0
OR6S1,996.0
OR6T1,972.0
OR6V1,942.0
OR6X1,939.0
OR6Y1,9856.0
OR7A10,8457.0
OR7A17,7930.0
OR7A5,8945.0
OR7C1,46117.0
OR7C2,960.0
OR7D2,9840.0
OR7D4,9314.0
OR7E24,5282.0
OR7G1,936.0
OR7G2,7069.0
OR7G3,939.0
OR8A1,16283.0
OR8B12,5699.0
OR8B2,2106.0
OR8B3,3491.0
OR8B4,930.0
OR8B8,8252.0
OR8D1,12269.0
OR8D2,936.0
OR8D4,7063.0
OR8G1,13270.0
OR8G5,9849.0
OR8H1,3793.0
OR8H2,3972.0
OR8H3,939.0
OR8I2,933.0
OR8J1,7221.0
OR8J3,5481.0
OR8K1,960.0
OR8K3,5496.0
OR8K5,924.0
OR8S1,939.0
OR8U1,930.0
OR8U3,975.0
OR9A2,933.0
OR9A4,4227.0
OR9G1,4790.0
OR9G4,7475.0
OR9I1,8789.0
OR9K2,6345.0
OR9Q1,157736.0
OR9Q2,4984.0
ORAI1,16601.0
ORAI1,16575.0
ORAI2,23720.0
ORAI3,7394.0
ORC1,32462.0
ORC2,54730.0
ORC3,87757.0
ORC4,91389.0
ORC5,81707.0
ORC6,9001.0
ORM1,3455.0
ORM2,3467.0
ORMDL1,18371.0
ORMDL2,3839.0
ORMDL3,8292.0
OS9,34502.0
OSBP,41384.0
OSBP2,214043.0
OSBPL10,419693.0
OSBPL11,66735.0
OSBPL1A,235836.0
OSBPL2,64292.0
OSBPL3,185095.0
OSBPL5,79633.0
OSBPL6,209183.0
OSBPL7,14437.0
OSBPL8,208013.0
OSBPL9,221249.0
OSCAR,8025.0
OSCP1,34625.0
OSER1,14934.0
OSGEP,8689.0
OSGEPL1,16816.0
OSGIN1,35023.0
OSGIN2,26040.0
OSM,4023.0
OSMR,99745.0
OSR1,8002.0
OSR2,12221.0
OST4,1216.0
OSTC,17236.0
OSTF1,60950.0
OSTM1,136610.0
OSTN,66375.0
OTC,97035.0
OTOA,97968.0
OTOF,101554.0
OTOG,99892.0
OTOGL,281344.0
OTOL1,7135.0
OTOP1,38204.0
OTOP2,10963.0
OTOP3,14110.0
OTOR,21705.0
OTOS,5537.0
OTP,10002.0
OTUB1,15959.0
OTUB2,22591.0
OTUD1,3303.0
OTUD3,30551.0
OTUD4,69784.0
OTUD5,36363.0
OTUD6A,1723.0
OTUD6B,16900.0
OTUD7A,395392.0
OTUD7B,72947.0
OTULIN,51866.0
OTULINL,34389.0
OTX1,7780.0
OTX2,16789.0
OVCA2,1404.0
OVCH1,85213.0
OVCH2,17041.0
OVGP1,13417.0
OVOL1,10506.0
OVOL2,102210.0
OVOL3,2596.0
OXA1L,6521.0
OXCT1,140526.0
OXCT2,1826.0
OXER1,1637.0
OXGR1,9018.0
OXLD1,1600.0
OXNAD1,85140.0
OXR1,482551.0
OXSM,13918.0
OXSR1,90396.0
OXT,898.0
OXTR,19248.0
P2RX1,19909.0
P2RX2,3613.0
P2RX3,34053.0
P2RX4,24048.0
P2RX5,24200.0
P2RX6,18206.0
P2RX7,55214.0
P2RY1,6309.0
P2RY10,18396.0
P2RY11,3680.0
P2RY12,47911.0
P2RY13,3238.0
P2RY14,66697.0
P2RY2,25764.0
P2RY4,2039.0
P2RY6,40606.0
P2RY8,74616.0
P3H1,20750.0
P3H2,165710.0
P3H3,11474.0
P3H4,10807.0
P3R3URF,1003.0
P3R3URF-PIK3R3,132828.0
P4HA1,91173.0
P4HA2,105222.0
P4HA3,75885.0
P4HB,17698.0
P4HTM,17265.0
PA2G4,11981.0
PAAF1,54416.0
PABIR1,5502.0
PABIR2,27667.0
PABIR3,58447.0
PABPC1,36994.0
PABPC1L,48976.0
PABPC1L2A,2237.0
PABPC1L2B,3168.0
PABPC3,3119.0
PABPC4,16160.0
PABPC4L,5553.0
PABPC5,3990.0
PABPN1,4707.0
PABPN1L,3328.0
PACC1,50984.0
PACRG,588369.0
PACRGL,56626.0
PACS1,174473.0
PACS2,97585.0
PACSIN1,69169.0
PACSIN2,179774.0
PACSIN3,9968.0
PADI1,40880.0
PADI2,52699.0
PADI3,35136.0
PADI4,55810.0
PADI6,29504.0
PAEP,5200.0
PAF1,5526.0
PAFAH1B1,92434.0
PAFAH1B2,32611.0
PAFAH1B3,6524.0
PAFAH2,39440.0
PAG1,144307.0
PAGE1,8538.0
PAGE2,3825.0
PAGE2B,3880.0
PAGE3,6502.0
PAGE4,40612.0
PAGE5,3763.0
PAGR1,6338.0
PAH,121522.0
PAICS,29521.0
PAIP1,31492.0
PAIP2,28134.0
PAIP2B,44372.0
PAK1,153088.0
PAK1IP1,16534.0
PAK2,92905.0
PAK3,283077.0
PAK4,57089.0
PAK5,301707.0
PAK6,60062.0
PALB2,38162.0
PALD1,191097.0
PALLD,431406.0
PALM,39395.0
PALM2AKAP2,674188.0
PALM3,8714.0
PALMD,49680.0
PALS1,95349.0
PALS2,121258.0
PAM,277169.0
PAM16,24059.0
PAMR1,98478.0
PAN2,17831.0
PAN3,157129.0
PANK1,65746.0
PANK2,41049.0
PANK3,31106.0
PANK4,18079.0
PANO1,1680.0
PANX1,53141.0
PANX2,9565.0
PANX3,8929.0
PAOX,12833.0
PAPLN,38997.0
PAPOLA,65686.0
PAPOLB,4293.0
PAPOLG,45855.0
PAPPA,248531.0
PAPPA2,382431.0
PAPSS1,130120.0
PAPSS2,88096.0
PAQR3,52312.0
PAQR4,4243.0
PAQR5,108893.0
PAQR6,4798.0
PAQR7,14391.0
PAQR8,46357.0
PAQR9,14859.0
PARD3,705860.0
PARD3B,1074688.0
PARD6A,1869.0
PARD6B,25414.0
PARD6G,90283.0
PARG,155067.0
PARK7,31242.0
PARL,55663.0
PARM1,117075.0
PARN,197030.0
PARP1,47945.0
PARP10,42778.0
PARP11,82402.0
PARP12,39599.0
PARP14,50002.0
PARP15,61446.0
PARP16,66159.0
PARP2,14305.0
PARP3,6620.0
PARP4,91995.0
PARP6,31824.0
PARP8,180621.0
PARP9,37569.0
PARPBP,77410.0
PARS2,7953.0
PARVA,157875.0
PARVB,173729.0
PARVG,46578.0
PASD1,113065.0
PASK,44754.0
PATE1,3589.0
PATE2,2716.0
PATE3,3474.0
PATE4,6757.0
PATJ,436199.0
PATL1,32426.0
PATL2,45639.0
PATZ1,20802.0
PAWR,115986.0
PAX1,12823.0
PAX2,94549.0
PAX3,99112.0
PAX4,7851.0
PAX5,201000.0
PAX6,33183.0
PAX7,118031.0
PAX8,62925.0
PAX9,21795.0
PAXBP1,37898.0
PAXIP1,59438.0
PAXX,1672.0
PBDC1,5722.0
PBK,28462.0
PBLD,51458.0
PBOV1,2506.0
PBRM1,141232.0
PBX1,343713.0
PBX2,5452.0
PBX3,220641.0
PBX4,57026.0
PBXIP1,12393.0
PC,110317.0
PCARE,13548.0
PCBD1,6326.0
PCBD2,102846.0
PCBP1,1727.0
PCBP2,29263.0
PCBP3,298761.0
PCBP4,16569.0
PCCA,441423.0
PCCB,87583.0
PCDH1,26157.0
PCDH10,59313.0
PCDH11X,843970.0
PCDH11Y,741999.0
PCDH12,26161.0
PCDH15,1825172.0
PCDH17,97568.0
PCDH18,13577.0
PCDH19,118653.0
PCDH20,6165.0
PCDH7,426437.0
PCDH8,5753.0
PCDH9,927612.0
PCDHA1,226212.0
PCDHA10,156465.0
PCDHA11,144165.0
PCDHA12,137046.0
PCDHA13,130224.0
PCDHA2,217496.0
PCDHA3,211320.0
PCDHA4,205311.0
PCDHA5,190744.0
PCDHA6,184390.0
PCDHA7,178100.0
PCDHA8,171161.0
PCDHA9,164576.0
PCDHAC1,86049.0
PCDHAC2,45878.0
PCDHB1,7973.0
PCDHB10,3295.0
PCDHB11,4170.0
PCDHB12,3875.0
PCDHB13,5061.0
PCDHB14,4417.0
PCDHB15,3971.0
PCDHB16,3840.0
PCDHB2,4098.0
PCDHB3,3355.0
PCDHB4,3806.0
ODF3,27939.0
ODF3B,27939.0
ODF3L1,27939.0
ODF3L2,27939.0
OR14L1P,27939.0
OR1R1P,27939.0
OR2B8P,27939.0
OR2I1P,27939.0
OR51C1P,27939.0
OR56B2P,27939.0
OR5BS1P,27939.0
OR5D3P,27939.0
PCDHB5,3410.0
PCDHB6,3231.0
PCDHB7,3740.0
PCDHB8,4580.0
PCDHB9,4415.0
PCDHGA1,182462.0
PCDHGA10,99989.0
PCDHGA11,91929.0
PCDHGA12,82469.0
PCDHGA2,174216.0
PCDHGA3,169147.0
PCDHGA4,157955.0
PCDHGA5,148814.0
PCDHGA6,139085.0
PCDHGA7,130237.0
PCDHGA8,122819.0
PCDHGA9,110198.0
PCDHGB1,162877.0
PCDHGB2,152982.0
PCDHGB3,142734.0
PCDHGB4,125278.0
PCDHGB5,115029.0
PCDHGB6,104955.0
PCDHGB7,95331.0
PCDHGC3,37031.0
PCDHGC4,27979.0
PCDHGC5,23895.0
PCED1A,5877.0
PCED1B,158720.0
PCF11,30464.0
PCGF1,3321.0
PCGF2,18662.0
PCGF3,64342.0
PCGF5,121999.0
PCGF6,48355.0
PCID2,31180.0
PCIF1,13346.0
PCK1,7549.0
PCK2,16546.0
PCLAF,23384.0
PCLO,408919.0
PCM1,107251.0
PCMT1,61991.0
PCMTD1,82468.0
PCMTD2,49900.0
PCNA,11674.0
PCNP,20286.0
PCNT,121646.0
PCNX1,207978.0
PCNX2,312295.0
PCNX3,21688.0
PCNX4,77223.0
PCOLCE,5842.0
PCOLCE2,73285.0
PCP2,2109.0
PCP4,61960.0
PCP4L1,27315.0
PCSK1,43811.0
PCSK1N,4545.0
PCSK2,258472.0
PCSK4,9325.0
PCSK5,472332.0
PCSK6,235419.0
PCSK7,28192.0
PCSK9,25408.0
PCTP,91780.0
PCYOX1,23800.0
PCYOX1L,11652.0
PCYT1A,73736.0
PCYT1B,114591.0
PCYT2,10504.0
PDAP1,16618.0
PDC,17549.0
PDCD1,9011.0
PDCD10,51742.0
